,URL,District,Address,Tag,Area,Price,latitude,longitude
141,https://km.58.com/shangpu/41515045116418x.shtml,昆明市西山区,兴隆巷,免租1个月 临街 可明火 上水 下水,140 ㎡,2.86,25.045822,102.673057
142,https://km.58.com/shangpu/41670234951947x.shtml,昆明市西山区,南亚风情园,临街 可餐饮 可明火 上水,240 ㎡,1.39,25.015915,102.692933
143,https://km.58.com/shangpu/41517023282306x.shtml,昆明市西山区,南亚风情第壹城,免租1个月 临街 380V 外摆区,310 ㎡,6.07,25.01512,102.691386
144,https://km.58.com/shangpu/41691149627019x.shtml,昆明市西山区,南亚风情第壹城,临街 上水 下水 380V,220 ㎡,13.89,25.01512,102.691386
145,https://km.58.com/shangpu/41427177834639x.shtml,昆明市西山区,西福路,临街 可餐饮 上水 下水,110 ㎡,2.27,25.024982,102.686983
146,https://km.58.com/shangpu/41677671197339x.shtml,昆明市西山区,七公里(滇池路),临街 可餐饮 可明火 380V,400 ㎡,0.54,24.983536,102.676245
147,https://km.58.com/shangpu/41726889405446x.shtml,昆明市西山区,昆明南亚风情·第壹城,临街 上水 下水 380V,220 ㎡,6.36,25.01512,102.691386
148,https://km.58.com/shangpu/41524483660957x.shtml,昆明市西山区,旮旯角落(书林街店),临街 可餐饮 可明火 上水,140 ㎡,3.5,25.030855,102.71792
149,https://km.58.com/shangpu/41637319761689x.shtml,昆明市西山区,富邦花园,免租1个月 临街 上水 下水,164.5 ㎡,2.63,25.038003,102.718908
150,https://km.58.com/shangpu/41294749236231x.shtml,昆明市西山区,盛高大城-一期,上水 下水 380V 外摆区,136 ㎡,4.41,25.021014,102.704084
151,https://gy.58.com/shangpu/38883633356449x.shtml,昆明市西山区,别馆,免租1个月 临街 可明火 上水 下水,289 ㎡,1.06,25.019593,102.708298
152,https://km.58.com/shangpu/40545607071773x.shtml,昆明市西山区,华都花园-B区,临街 上水 下水 外摆区,100 ㎡,0.83,24.981056,102.714732
153,https://km.58.com/shangpu/41693416005762x.shtml,昆明市西山区,永昌二号巷,临街 可餐饮 可明火 上水,110 ㎡,1.76,25.025065,102.7129
154,https://km.58.com/shangpu/40143798310176x.shtml,昆明市西山区,胖虎奢侈品(西南旗舰店),临街,140 ㎡,0.05,24.991483,102.681036
155,https://km.58.com/shangpu/41615552009474x.shtml,昆明市西山区,云纺商业区(环城南路店),免租3个月 临街 上水 下水 380V,140 ㎡,0.48,25.029259,102.716775
156,https://km.58.com/shangpu/41537722416287x.shtml,昆明市西山区,银海山水间-3号门,免租1个月 临街,128 ㎡,1.35,25.007691,102.677468
157,https://km.58.com/shangpu/41703942853273x.shtml,昆明市西山区,佳湖新城-6幢,临街 下水,100 ㎡,2.17,24.999562,102.715989
158,https://km.58.com/shangpu/41713846158871x.shtml,昆明市西山区,恒大云报华府,免租2个月 临街 可明火 上水 下水,179 ㎡,2.42,25.006537,102.699654
159,https://km.58.com/shangpu/40212079414687x.shtml,昆明市西山区,未名城A3地块,免租1个月 临街 可明火 上水 下水,110 ㎡,0.04,25.000045,102.704935
160,https://km.58.com/shangpu/41706714760330x.shtml,昆明市西山区,润城第二大道,免租1个月 临街 可明火 上水 下水,138 ㎡,150.0,25.002725,102.713156
161,https://km.58.com/shangpu/41595613192725x.shtml,昆明市西山区,蓝光COCO蜜城-3栋,免租1个月 临街 上水 下水 外摆区,121 ㎡,2.34,24.998338,102.723886
162,https://km.58.com/shangpu/41703947997209x.shtml,昆明市西山区,鑫逸苑,临街,330 ㎡,2.02,25.000995,102.710249
163,https://km.58.com/shangpu/41697195693193x.shtml,昆明市西山区,润城第一大道,临街 上水 下水 外摆区,260 ㎡,1.86,25.003795,102.707663
164,https://km.58.com/shangpu/41571013495688x.shtml,昆明市西山区,南亚风情第一城-A1栋,免租10个月 上水 下水 380V 外摆区,163.8 ㎡,2.65,25.015532,102.689579
165,https://km.58.com/shangpu/41690201431692x.shtml,昆明市西山区,天阳花园-东门,临街 上水 下水,140 ㎡,3.1,25.035156,102.70097
166,https://km.58.com/shangpu/39274305266589x.shtml,昆明市西山区,昆明市西山区第一中学,临街 可餐饮 上水 下水,300 ㎡,0.28,25.054802,102.667666
167,https://km.58.com/shangpu/41684985544710x.shtml,昆明市西山区,金亚商业中心-A栋,临街 可餐饮 可明火 外摆区,104 ㎡,1.6,25.012561,102.699463
168,https://km.58.com/shangpu/41658707955086x.shtml,昆明市西山区,大学城,临街 上水 下水 380V,200 ㎡,13.33,24.842419,102.84885
169,https://km.58.com/shangpu/41649023425953x.shtml,昆明市西山区,良晨水逸2期,临街 可明火 下水 外摆区,354.1 ㎡,1.32,24.974609,102.712522
170,https://km.58.com/shangpu/41603163501728x.shtml,昆明市西山区,蓝光·COCO蜜城(望江路),临街 上水 下水 外摆区,200 ㎡,1.17,24.998465,102.723626
171,https://km.58.com/shangpu/41669954660897x.shtml,昆明市西山区,宏盛达滇池·柏悦5号楼,临街 可餐饮 可明火 上水,100 ㎡,1.83,25.037143,102.673315
172,https://km.58.com/shangpu/41659328381321x.shtml,昆明市西山区,时代风华-2期,免租1个月 临街 上水 下水,115 ㎡,4.06,24.992657,102.716751
173,https://km.58.com/shangpu/41659005724829x.shtml,昆明市西山区,时代风华2期-北门,免租1个月 临街,115 ㎡,4.06,24.993873,102.716573
174,https://km.58.com/shangpu/41657505974671x.shtml,昆明市西山区,滇池时代,免租2个月 临街 可餐饮 可明火 上水,100 ㎡,0.03,25.017515,102.691513
175,https://km.58.com/shangpu/41646100388484x.shtml,昆明市西山区,滇池半岛,免租2个月 临街 可明火 上水 下水,182 ㎡,4.03,25.02152,102.703827
176,https://km.58.com/shangpu/41358310305811x.shtml,昆明市西山区,云南经贸外事职业学院-南门,免租1个月 临街 上水 下水 外摆区,300 ㎡,1.11,24.796383,102.604176
177,https://km.58.com/shangpu/41538191894416x.shtml,昆明市西山区,东寺人家,临街 上水 下水,100 ㎡,1.67,25.03086,102.715469
178,https://km.58.com/shangpu/41638084004226x.shtml,昆明市西山区,晴朗云安小区-西门,免租1个月 临街,125.1 ㎡,4.0,25.046518,102.66818
179,https://km.58.com/shangpu/41637941211925x.shtml,昆明市西山区,海春路,临街 可餐饮 可明火 上水,120 ㎡,33.33,24.996083,102.710269
180,https://km.58.com/shangpu/41637179775642x.shtml,昆明市西山区,大商园-D幢,临街,130 ㎡,1.5,24.99057,102.713455
181,https://km.58.com/shangpu/41635922970121x.shtml,昆明市西山区,兰亭上锦-1期,临街 外摆区,300 ㎡,0.11,25.050891,102.653179
182,https://km.58.com/shangpu/41515784315044x.shtml,昆明市西山区,金地悦天下,临街 上水 下水,150 ㎡,2.67,25.016671,102.709657
183,https://km.58.com/shangpu/41170755353474x.shtml,昆明市西山区,大商汇-D区,临街,180 ㎡,2.57,24.989951,102.715378
184,https://km.58.com/shangpu/41085417541016x.shtml,昆明市西山区,金亚商业中心-A栋,临街 可餐饮 可明火 上水,240 ㎡,1.81,25.012561,102.699463
185,https://km.58.com/shangpu/41573325002881x.shtml,昆明市西山区,南悦城购物公园,免租1个月 临街 可餐饮 可明火 上水,118 ㎡,5.93,24.984137,102.719438
186,https://km.58.com/shangpu/41581015058845x.shtml,昆明市西山区,供销社生活超市,免租1个月 临街,100 ㎡,6.67,25.012385,102.694166
187,https://km.58.com/shangpu/41580547234075x.shtml,昆明市西山区,金帝富士商住楼,免租1个月 临街 上水 下水,200 ㎡,0.01,25.029964,102.716124
188,https://km.58.com/shangpu/41570729991308x.shtml,昆明市西山区,大商汇b区56号楼,临街,143 ㎡,1.4,24.988466,102.717642
189,https://km.58.com/shangpu/41303652944678x.shtml,昆明市西山区,云投·景苑,临街 上水 下水,227.29 ㎡,1.47,25.046995,102.686354
190,https://km.58.com/shangpu/40768516554246x.shtml,昆明市西山区,云南省党政干部培训中心,可餐饮,107 ㎡,3.12,25.034947,102.706623
191,https://km.58.com/shangpu/41338980846098x.shtml,昆明市西山区,城市广场-北区,免租1个月 临街 上水 下水 380V,117 ㎡,1.94,25.030989,102.695275
192,https://km.58.com/shangpu/41537862941987x.shtml,昆明市西山区,未名城1期,上水 下水,101 ㎡,1.19,25.000692,102.703832
193,https://km.58.com/shangpu/41415596708648x.shtml,昆明市西山区,恒大云报华府,免租1个月 临街 下水,124 ㎡,2.42,25.006537,102.699654
194,https://km.58.com/shangpu/41505037994765x.shtml,昆明市西山区,保利中心,临街 上水 下水 380V,121 ㎡,13.36,25.050144,102.690279
195,https://km.58.com/shangpu/41383577450123x.shtml,昆明市西山区,馨安苑-西门,免租1个月 临街 下水 外摆区,130 ㎡,4.27,24.9989,102.700771
196,https://km.58.com/shangpu/40529665627906x.shtml,昆明市西山区,安康路/环城西路(路口),临街 可明火 上水 380V,110 ㎡,2.58,25.034225,102.702039
197,https://km.58.com/shangpu/41252694609414x.shtml,昆明市西山区,大商汇高端全屋定制区,临街 上水 下水,185 ㎡,1.8,24.989591,102.713402
198,https://km.58.com/shangpu/40444681033241x.shtml,昆明市西山区,万达广场(西山店),免租1个月 临街 可餐饮 可明火 上水,313 ㎡,4.6,25.014191,102.716539
199,https://km.58.com/shangpu/41448864825238x.shtml,昆明市西山区,交通银行24小时自助银行服务(昆明西园路支行),临街 上水 下水 380V,260 ㎡,2.67,25.035285,102.690519
200,https://km.58.com/shangpu/41447744841735x.shtml,昆明市西山区,五里多大商汇菜市(3号门),免租1个月 上水 下水,200 ㎡,2.67,24.98789,102.719953
201,https://km.58.com/shangpu/41447524127520x.shtml,昆明市西山区,广福小区-2区,临街 可餐饮 上水 下水,152 ㎡,3.95,24.992824,102.701522
202,https://km.58.com/shangpu/41437816436262x.shtml,昆明市西山区,天泽园小区,临街 上水 下水 外摆区,110 ㎡,1.36,25.003768,102.666976
203,https://km.58.com/shangpu/41373966853160x.shtml,昆明市西山区,河宏路与前福路交叉口,免租1个月 临街 可餐饮 可明火 380V,151 ㎡,99.0,24.994609,102.704697
204,https://km.58.com/shangpu/40917405854886x.shtml,昆明市西山区,南坝小区-1幢,临街 外摆区,200 ㎡,2.0,25.014226,102.723634
205,https://km.58.com/shangpu/41394419663906x.shtml,昆明市西山区,华都花园-B区,免租1个月 临街 上水,220 ㎡,1.0,24.981056,102.714732
206,https://km.58.com/shangpu/41292927928731x.shtml,昆明市西山区,绿地盛高大城四期,可明火 上水 下水 380V,166 ㎡,2.0,25.019081,102.708982
207,https://km.58.com/shangpu/41422804273044x.shtml,昆明市西山区,南屏步行街,免租1个月 临街 可餐饮 可明火 上水,100 ㎡,1.0,25.043472,102.71801
208,https://km.58.com/shangpu/41420612099713x.shtml,昆明市西山区,滇壹酒店(南亚第一城店),临街,140 ㎡,2.86,25.017164,102.689848
209,https://km.58.com/shangpu/41337539942557x.shtml,昆明市西山区,未名城A3地块,免租1个月 临街 上水 下水,350 ㎡,0.01,25.000045,102.704935
210,https://km.58.com/shangpu/41417320886162x.shtml,昆明市西山区,良晨水逸2期,临街 上水 下水,354.1 ㎡,1.32,24.974609,102.712522
211,https://km.58.com/shangpu/41417629429287x.shtml,昆明市西山区,昆明度假区金良诊所,临街 上水 下水,354 ㎡,1.32,24.974442,102.711515
212,https://km.58.com/shangpu/41417397582471x.shtml,昆明市西山区,昆明市船房小区-清泉大院,临街 上水 下水,120 ㎡,0.86,25.031573,102.694954
213,https://km.58.com/shangpu/41406967632680x.shtml,昆明市西山区,丽苑路,免租1个月 临街,150 ㎡,5.56,25.042671,102.668774
214,https://km.58.com/shangpu/40473673721857x.shtml,昆明市西山区,西翥园-二期小区,临街 上水 下水 外摆区,103.13 ㎡,1.62,25.046707,102.669917
215,https://km.58.com/shangpu/41408368011547x.shtml,昆明市西山区,晨潜汽修,临街 下水 外摆区,200 ㎡,0.68,25.046173,102.651057
216,https://km.58.com/shangpu/41393536764680x.shtml,昆明市西山区,前福路/海盛路(路口),免租1个月 临街 可餐饮 可明火 上水,151.88 ㎡,3.38,24.990331,102.701683
217,https://km.58.com/shangpu/41372982119060x.shtml,昆明市西山区,大白鲸世界(螺蛳湾中心店),免租1个月 可餐饮 上水 下水 380V,300 ㎡,2.22,25.02889,102.719997
218,https://km.58.com/shangpu/41348928520095x.shtml,昆明市西山区,九夏云水,免租1个月 临街 上水 下水,120 ㎡,2.22,25.001105,102.681825
219,https://km.58.com/shangpu/40727725138823x.shtml,昆明市西山区,四元蔬菜店,免租1个月 临街 可餐饮 可明火 上水,150 ㎡,2.22,25.010792,102.695291
220,https://km.58.com/shangpu/41321509472134x.shtml,昆明市西山区,中天融域二期大厦24栋,临街 可明火 上水 下水,110 ㎡,0.85,24.984789,102.713729
221,https://km.58.com/shangpu/41317167616406x.shtml,昆明市西山区,云亭商苑,免租1个月 临街 可餐饮 上水 下水,115 ㎡,3.48,25.035855,102.717337
222,https://km.58.com/shangpu/41128503026971x.shtml,昆明市西山区,宝月精舍Homestay民宿精品酒店,临街 下水 380V,195 ㎡,5.98,25.035065,102.717732
223,https://km.58.com/shangpu/41260261557911x.shtml,昆明市西山区,理想小镇-41幢,临街 上水 下水,150 ㎡,3.67,25.000097,102.714958
224,https://km.58.com/shangpu/41252712377615x.shtml,昆明市西山区,大商汇,临街 下水,150 ㎡,2.89,24.990057,102.719952
225,https://km.58.com/shangpu/41251551230999x.shtml,昆明市西山区,大商汇国际茶城F99,临街 上水 下水 380V,168 ㎡,1.9,24.99033,102.72009
226,https://km.58.com/shangpu/41251046386700x.shtml,昆明市西山区,昆明博大商务酒店(南亚风情第壹城店),临街 可餐饮 可明火 上水,300 ㎡,0.01,25.01725,102.689064
227,https://km.58.com/shangpu/40136277696542x.shtml,昆明市西山区,大商汇C区建材城-22幢,临街,290 ㎡,2.49,24.990345,102.713558
228,https://km.58.com/shangpu/41217888370336x.shtml,昆明市西山区,恒大云报华府,临街 上水 下水,137 ㎡,1.95,25.006537,102.699654
229,https://km.58.com/shangpu/41130685433857x.shtml,昆明市西山区,阳光花园-昕苑,临街 外摆区,190 ㎡,0.01,25.018939,102.685275
230,https://km.58.com/shangpu/41038989106319x.shtml,昆明市西山区,春雨937工业遗产文化街区,临街 可餐饮 可明火 上水,160 ㎡,2.5,25.030148,102.639673
231,https://km.58.com/shangpu/41017819399939x.shtml,昆明市西山区,COCO蜜城,临街 上水 下水 外摆区,250 ㎡,1.2,24.998465,102.723626
232,https://km.58.com/shangpu/41007357497112x.shtml,昆明市西山区,万达广场(西山店),临街 可餐饮,314 ㎡,7.01,25.014191,102.716539
233,https://km.58.com/shangpu/40899143540495x.shtml,昆明市西山区,锦苑花园,临街,132 ㎡,2.53,25.009993,102.726505
234,https://km.58.com/shangpu/40799164535973x.shtml,昆明市西山区,船房大众食堂,临街 可餐饮 可明火 上水,160 ㎡,0.67,25.018923,102.689276
235,https://km.58.com/shangpu/40012694449050x.shtml,昆明市西山区,密林地带户外用品(东寺街店),临街 可明火 上水 下水,223.52 ㎡,1.49,25.032463,102.715567
236,https://km.58.com/shangpu/40697107022884x.shtml,昆明市西山区,秋苑小区-秋水台,可明火 上水 下水,200 ㎡,0.5,25.044517,102.675973
237,https://km.58.com/shangpu/40740320740360x.shtml,昆明市西山区,四季阳光小区-15幢,临街 可餐饮 下水,360 ㎡,0.14,25.041515,102.650583
238,https://km.58.com/shangpu/40065148988830x.shtml,昆明市西山区,拾指堂,免租1个月 临街 上水 下水,164.5 ㎡,2.63,25.038437,102.71889
239,https://km.58.com/shangpu/41284825114896x.shtml,昆明市西山区,永昌二号巷,临街 可餐饮 可明火 上水,110 ㎡,1.76,25.025065,102.7129
240,https://km.58.com/shangpu/41715962657424x.shtml,昆明市西山区,云纺文创园,免租3个月 临街 上水 下水 380V,140 ㎡,4.76,25.027888,102.716718
241,https://km.58.com/shangpu/41447066127505x.shtml,昆明市西山区,和顺园小区,免租1个月 临街 上水 下水 外摆区,140 ㎡,1.9,24.797791,102.602156
242,https://km.58.com/shangpu/41325715545092x.shtml,昆明市西山区,旮旯角落,临街 可餐饮 可明火 上水,140 ㎡,3.5,25.030855,102.71792
243,https://km.58.com/shangpu/41570680227337x.shtml,昆明市西山区,大商汇B区-56幢,临街 下水,143 ㎡,1.4,24.988466,102.717642
244,https://km.58.com/shangpu/41388776039684x.shtml,昆明市西山区,润城第一大道,临街 上水 下水 外摆区,260 ㎡,1.92,25.003795,102.707663
245,https://km.58.com/shangpu/41337460351751x.shtml,昆明市西山区,未名城A3地块,免租1个月 临街 可餐饮 可明火 上水,220 ㎡,0.02,25.000045,102.704935
246,https://km.58.com/shangpu/41570597341831x.shtml,昆明市西山区,大商汇-B区,临街 下水,143 ㎡,1.4,24.987725,102.715616
247,https://km.58.com/shangpu/41491096680328x.shtml,昆明市西山区,旮旯角落(书林街店),临街 可餐饮 可明火 上水,140 ㎡,3.5,25.030855,102.71792
248,https://km.58.com/shangpu/41337460344982x.shtml,昆明市西山区,未名城A3地块,免租1个月 临街 可餐饮 可明火 上水,220 ㎡,0.02,25.000045,102.704935
249,https://km.58.com/shangpu/41337460343208x.shtml,昆明市西山区,未名城A3地块,免租1个月 临街 可餐饮 可明火 上水,220 ㎡,0.02,25.000045,102.704935
250,https://km.58.com/shangpu/41681115239450x.shtml?legourl=//legoclick.58.com/jump?target=szqoUi3draOWUvYf0v66UhIkIitYnHm3nHDQPHc1rHEdnZ980v6YUykKuaYdnAEkmHIBPiYLuhEvsHwBmWmVmHn3riYdPAmQn1mLPW93rjnKPjnLrH0znjmvPHb1Pj9KTHDYnHnQPjDkPWm3n1nOnW9KnHmQnjTKnHmQnjTKnikQPEDQPWD_nHN3rEDQPH9vnj0kPHcYnj0LTHDKwbnVNDnVOuyAOsBpOuzkOsJMOsBeOmBgl2AClpAdOuyAlurlsSXNMSpDWSBqorB8JEDQTHDKTiYQTEDQnWEdnWm1rH0dPjnzPWTdPWbLTHmK0A7zmyd1nWT1rWD_Uy-6UbGGrWDkn7tYnjTKnEDYPWTYPhR-PaYOmWTksHEQuHTVmymLmzYznhFBmHbLmhEzuWDKnHcYPHcvn1bLPHNdPjcYnjNQnkDQnWEdnWm1rH0dPjbQn1cdrHNzTEDKTEDKsEDKTy6YIZK1rBtfpvY8PH98mvqVsLK6UhQfUh0f0v66UhIkIyPlsLK8nit4UhRLNvR60hPC5HDhmgF-mHYQnjKxPjTkFMPQ5HDhEvQGmvVFwjYQTyN3PLFpUju2u19dUztz0b72EyIfEy0KnHE8nWTYsWDdPB3QnTDVnEDkTEDQsjDdTgVqTHDknjnYTHDknjDdnHEKPhPWrANYmHEVry7WnaYYnjmksyDduyDVnvN1mymvPADQrjb1TEDkTEDKnTDQPWD_nHN3rikQnHbOP9DzTyRbmHcQnyNOm1N1m1bQnHD&referinfo=true&utm_source=&spm=&product=jingxuan,昆明市盘龙区,万宏国际,临街 上水 下水,234.17 ㎡,2.85,25.065046,102.732483
251,https://short.58.com/zd_p/9faf867f-e887-4947-ac37-9c4831ef0e06/?target=tk-16-xgk_femobwv_54036245091725q-feykn&end=end&lego_ts=nHTksAEVmHEdnWTLmvnVPjcvmiYYPHDLsyDLmymVPyEOP10YujbLPyELsjEkP1c3rHTYP1mdnHbY&product=zhiding,昆明市盘龙区,格林美步行街,临街 上水 下水,200 ㎡,1.42,25.055981,102.747253
252,https://km.58.com/shangpu/41723687781515x.shtml,昆明市盘龙区,金福园,上水 下水,150 ㎡,2.96,25.079205,102.726272
253,https://km.58.com/shangpu/41613876187155x.shtml,昆明市盘龙区,世纪俊园,免租1个月 临街 可明火 上水 下水,283 ㎡,1.83,25.064535,102.728873
254,https://km.58.com/shangpu/40776053946258x.shtml,昆明市盘龙区,江东花园二期,临街 上水 下水,205 ㎡,1.3,25.092053,102.745164
255,https://km.58.com/shangpu/41690194124185x.shtml,昆明市盘龙区,金实西区仿江南水乡,临街 可明火 上水 下水,224 ㎡,2.48,25.09597,102.736978
256,https://km.58.com/shangpu/41727401639318x.shtml,昆明市盘龙区,新迎小区,免租1个月 临街 可明火 上水 下水,200 ㎡,2.33,25.05471,102.749845
257,https://km.58.com/shangpu/41359770409997x.shtml,昆明市盘龙区,金洲湾,临街 可餐饮,400 ㎡,2.4,25.067353,102.727354
258,https://km.58.com/shangpu/41657385188749x.shtml,昆明市盘龙区,金色俊园,免租1个月 临街 可明火 上水 下水,400 ㎡,1.08,25.059427,102.752939
259,https://km.58.com/shangpu/41607109367698x.shtml,昆明市盘龙区,穿心鼓楼,临街 可餐饮 可明火 上水,260 ㎡,2.82,25.054989,102.726765
260,https://km.58.com/shangpu/41725247480337x.shtml,昆明市盘龙区,北辰财富中心,免租1个月 临街 可明火 上水 下水,230 ㎡,3.33,25.088078,102.74071
261,https://km.58.com/shangpu/41538850811039x.shtml,昆明市盘龙区,金江小区-熙苑,临街 可餐饮 可明火 上水,120 ㎡,2.22,25.102315,102.745568
262,https://km.58.com/shangpu/41690880096164x.shtml,昆明市盘龙区,俊发盛唐城,临街 可餐饮 可明火 上水,104 ㎡,200.0,25.081696,102.75091
263,https://km.58.com/shangpu/41727531865882x.shtml,昆明市盘龙区,金江小区,临街 可明火 上水 下水,253 ㎡,1.76,25.102324,102.745521
264,https://km.58.com/shangpu/41681115239450x.shtml,昆明市盘龙区,万宏国际,临街 上水 下水,234.17 ㎡,2.85,25.065046,102.732483
265,https://km.58.com/shangpu/41450474086554x.shtml,昆明市盘龙区,江东花园二期,免租1个月 临街,113 ㎡,5.31,25.092053,102.745164
266,https://km.58.com/shangpu/41636467331490x.shtml,昆明市盘龙区,保利玺樾1期,临街 可餐饮 可明火 上水,201 ㎡,2.07,25.072041,102.74942
267,https://km.58.com/shangpu/41549296666129x.shtml,昆明市盘龙区,金江小区,临街,378 ㎡,1.68,25.102324,102.745521
268,https://km.58.com/shangpu/41450402067211x.shtml,昆明市盘龙区,温馨家园,免租1个月 临街,145 ㎡,5.52,25.089885,102.737702
269,https://km.58.com/shangpu/41371392399389x.shtml,昆明市盘龙区,上东城-1幢,免租1个月 临街 可餐饮 可明火 上水,120 ㎡,2.08,25.047307,102.73825
270,https://km.58.com/shangpu/40720024863133x.shtml,昆明市盘龙区,金江小区-涵苑,临街 可餐饮 上水 下水,127 ㎡,2.23,25.101531,102.748045
271,https://km.58.com/shangpu/41723461791007x.shtml,昆明市盘龙区,葡萄街区·天宇花园,临街 上水 下水,180 ㎡,1.67,25.068494,102.72241
